idx,sentence,followup,stype,ftype,OP1,OP1_type,OP2,OP2_type,ambiguity,question_type
128,Watson spotted Katherine with the pen. The answer to the question: Who has the pen? is,Watson,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
129,Katherine spied Sherlock with the glasses. The answer to the question: Who has the glasses? is,Sherlock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
129,Katherine spied Sherlock with the glasses. The answer to the question: Who has the glasses? is,Katherine,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
130,Adele spotted Ada with the watch. The answer to the question: Who has the watch? is,Ada,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
130,Adele spotted Ada with the watch. The answer to the question: Who has the watch? is,Adele,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
131,Watson observed Alan with the hat. The answer to the question: Who has the hat? is,Alan,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
131,Watson observed Alan with the hat. The answer to the question: Who has the hat? is,Watson,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
132,Marie observed Sherlock with the book. The answer to the question: Who has the book? is,Sherlock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
132,Marie observed Sherlock with the book. The answer to the question: Who has the book? is,Marie,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
133,Mary spied Sherlock with the bag. The answer to the question: Who has the bag? is,Sherlock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
133,Mary spied Sherlock with the bag. The answer to the question: Who has the bag? is,Mary,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
134,Galileo held the boy with the hat. The answer to the question: Who has the hat? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
134,Galileo held the boy with the hat. The answer to the question: Who has the hat? is,Galileo,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
135,Bill picked up the man with the bag. The answer to the question: Who has the bag? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
135,Bill picked up the man with the bag. The answer to the question: Who has the bag? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
136,the woman spied Mary with the scarf. The answer to the question: Who has the scarf? is,Mary,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
136,the woman spied Mary with the scarf. The answer to the question: Who has the scarf? is,the woman,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
137,Adele spotted Katherine with the jacket. The answer to the question: Who has the jacket? is,Katherine,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
137,Adele spotted Katherine with the jacket. The answer to the question: Who has the jacket? is,Adele,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
138,Galileo saw the girl with the umbrella. The answer to the question: Who has the umbrella? is,the girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
138,Galileo saw the girl with the umbrella. The answer to the question: Who has the umbrella? is,Galileo,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
139,Alan spied Mary with the book. The answer to the question: Who has the book? is,Mary,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
139,Alan spied Mary with the book. The answer to the question: Who has the book? is,Alan,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
140,Galileo spied the woman with the book. The answer to the question: Who has the book? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
140,Galileo spied the woman with the book. The answer to the question: Who has the book? is,Galileo,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
141,Bill spotted Alan with the apple. The answer to the question: Who has the apple? is,Alan,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
141,Bill spotted Alan with the apple. The answer to the question: Who has the apple? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
142,Mary saw the man with the jacket. The answer to the question: Who has the jacket? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
142,Mary saw the man with the jacket. The answer to the question: Who has the jacket? is,Mary,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
143,Alan saw the woman with the bag. The answer to the question: Who has the bag? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
143,Alan saw the woman with the bag. The answer to the question: Who has the bag? is,Alan,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
144,Ada spied Katherine with the hat. The answer to the question: Who has the hat? is,Katherine,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
144,Ada spied Katherine with the hat. The answer to the question: Who has the hat? is,Ada,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
145,the girl held the man with the umbrella. The answer to the question: Who has the umbrella? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
145,the girl held the man with the umbrella. The answer to the question: Who has the umbrella? is,the girl,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
146,Katherine observed Sherlock with the glasses. The answer to the question: Who has the glasses? is,Sherlock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
146,Katherine observed Sherlock with the glasses. The answer to the question: Who has the glasses? is,Katherine,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
147,Ada picked up the man with the apple. The answer to the question: Who has the apple? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
147,Ada picked up the man with the apple. The answer to the question: Who has the apple? is,Ada,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
148,the woman spied Bill with the glasses. The answer to the question: Who has the glasses? is,Bill,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
148,the woman spied Bill with the glasses. The answer to the question: Who has the glasses? is,the woman,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
149,Galileo spied Watson with the glasses. The answer to the question: Who has the glasses? is,Watson,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
149,Galileo spied Watson with the glasses. The answer to the question: Who has the glasses? is,Galileo,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
150,the girl saw Adele with the jacket. The answer to the question: Who has the jacket? is,Adele,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
150,the girl saw Adele with the jacket. The answer to the question: Who has the jacket? is,the girl,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
151,Watson picked up the girl with the umbrella. The answer to the question: Who has the umbrella? is,the girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
151,Watson picked up the girl with the umbrella. The answer to the question: Who has the umbrella? is,Watson,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
152,Watson saw Galileo with the bag. The answer to the question: Who has the bag? is,Galileo,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
152,Watson saw Galileo with the bag. The answer to the question: Who has the bag? is,Watson,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
153,Bill spied Adele with the pen. The answer to the question: Who has the pen? is,Adele,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
153,Bill spied Adele with the pen. The answer to the question: Who has the pen? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
154,the boy saw Bill with the book. The answer to the question: Who has the book? is,Bill,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
154,the boy saw Bill with the book. The answer to the question: Who has the book? is,the boy,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
155,Watson spied Marie with the hat. The answer to the question: Who has the hat? is,Marie,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
155,Watson spied Marie with the hat. The answer to the question: Who has the hat? is,Watson,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
156,Ada spotted the boy with the jacket. The answer to the question: Who has the jacket? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
156,Ada spotted the boy with the jacket. The answer to the question: Who has the jacket? is,Ada,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
157,the woman observed Sherlock with the watch. The answer to the question: Who has the watch? is,Sherlock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
157,the woman observed Sherlock with the watch. The answer to the question: Who has the watch? is,the woman,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
158,Bill grabbed the boy with the bag. The answer to the question: Who has the bag? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
158,Bill grabbed the boy with the bag. The answer to the question: Who has the bag? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
159,the boy spied the man with the bag. The answer to the question: Who has the bag? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
159,the boy spied the man with the bag. The answer to the question: Who has the bag? is,the boy,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
160,the woman spotted Adele with the apple. The answer to the question: Who has the apple? is,Adele,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
160,the woman spotted Adele with the apple. The answer to the question: Who has the apple? is,the woman,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
161,Adele held the man with the book. The answer to the question: Who has the book? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
161,Adele held the man with the book. The answer to the question: Who has the book? is,Adele,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
162,Ada grabbed the boy with the glasses. The answer to the question: Who has the glasses? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
162,Ada grabbed the boy with the glasses. The answer to the question: Who has the glasses? is,Ada,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
163,Sherlock observed Ada with the book. The answer to the question: Who has the book? is,Ada,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
163,Sherlock observed Ada with the book. The answer to the question: Who has the book? is,Sherlock,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
164,Marie observed Mary with the bag. The answer to the question: Who has the bag? is,Mary,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
164,Marie observed Mary with the bag. The answer to the question: Who has the bag? is,Marie,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
165,Watson spotted Mary with the watch. The answer to the question: Who has the watch? is,Mary,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
165,Watson spotted Mary with the watch. The answer to the question: Who has the watch? is,Watson,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
166,Adele observed Sherlock with the jacket. The answer to the question: Who has the jacket? is,Sherlock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
166,Adele observed Sherlock with the jacket. The answer to the question: Who has the jacket? is,Adele,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
167,Bill spied the boy with the bag. The answer to the question: Who has the bag? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
167,Bill spied the boy with the bag. The answer to the question: Who has the bag? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
168,the woman picked up the girl with the glasses. The answer to the question: Who has the glasses? is,the girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
168,the woman picked up the girl with the glasses. The answer to the question: Who has the glasses? is,the woman,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
169,the girl saw Mary with the watch. The answer to the question: Who has the watch? is,Mary,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
169,the girl saw Mary with the watch. The answer to the question: Who has the watch? is,the girl,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
170,the man spotted Katherine with the bag. The answer to the question: Who has the bag? is,Katherine,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
170,the man spotted Katherine with the bag. The answer to the question: Who has the bag? is,the man,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
171,the woman saw Watson with the glasses. The answer to the question: Who has the glasses? is,Watson,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
171,the woman saw Watson with the glasses. The answer to the question: Who has the glasses? is,the woman,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
172,the boy saw Alan with the bag. The answer to the question: Who has the bag? is,Alan,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
172,the boy saw Alan with the bag. The answer to the question: Who has the bag? is,the boy,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
173,Alan observed the man with the glasses. The answer to the question: Who has the glasses? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
173,Alan observed the man with the glasses. The answer to the question: Who has the glasses? is,Alan,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
174,Galileo spotted the woman with the bag. The answer to the question: Who has the bag? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
174,Galileo spotted the woman with the bag. The answer to the question: Who has the bag? is,Galileo,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
175,Mary spied Bill with the book. The answer to the question: Who has the book? is,Bill,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
175,Mary spied Bill with the book. The answer to the question: Who has the book? is,Mary,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
176,Marie grabbed the boy with the bag. The answer to the question: Who has the bag? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
176,Marie grabbed the boy with the bag. The answer to the question: Who has the bag? is,Marie,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
177,Sherlock spotted the girl with the watch. The answer to the question: Who has the watch? is,the girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
177,Sherlock spotted the girl with the watch. The answer to the question: Who has the watch? is,Sherlock,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
178,Marie spotted Katherine with the bag. The answer to the question: Who has the bag? is,Katherine,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
178,Marie spotted Katherine with the bag. The answer to the question: Who has the bag? is,Marie,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
179,the girl spotted Ada with the jacket. The answer to the question: Who has the jacket? is,Ada,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
179,the girl spotted Ada with the jacket. The answer to the question: Who has the jacket? is,the girl,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
180,Adele spied the woman with the apple. The answer to the question: Who has the apple? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
180,Adele spied the woman with the apple. The answer to the question: Who has the apple? is,Adele,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
181,Bill spotted Galileo with the glasses. The answer to the question: Who has the glasses? is,Galileo,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
181,Bill spotted Galileo with the glasses. The answer to the question: Who has the glasses? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
182,the man picked up the woman with the bag. The answer to the question: Who has the bag? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
182,the man picked up the woman with the bag. The answer to the question: Who has the bag? is,the man,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
183,Marie spotted the woman with the apple. The answer to the question: Who has the apple? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
183,Marie spotted the woman with the apple. The answer to the question: Who has the apple? is,Marie,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
184,Galileo saw Bill with the hat. The answer to the question: Who has the hat? is,Bill,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
184,Galileo saw Bill with the hat. The answer to the question: Who has the hat? is,Galileo,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
185,Sherlock saw Adele with the book. The answer to the question: Who has the book? is,Adele,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
185,Sherlock saw Adele with the book. The answer to the question: Who has the book? is,Sherlock,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
186,Bill spied Galileo with the apple. The answer to the question: Who has the apple? is,Galileo,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
186,Bill spied Galileo with the apple. The answer to the question: Who has the apple? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
187,Ada spotted Katherine with the bag. The answer to the question: Who has the bag? is,Katherine,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
187,Ada spotted Katherine with the bag. The answer to the question: Who has the bag? is,Ada,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
188,the man observed the boy with the hat. The answer to the question: Who has the hat? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
188,the man observed the boy with the hat. The answer to the question: Who has the hat? is,the man,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
189,Bill spied Ada with the scarf. The answer to the question: Who has the scarf? is,Ada,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
189,Bill spied Ada with the scarf. The answer to the question: Who has the scarf? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
